real_x,real_y,gen_x,gen_y
-10.863398,15.799781,19.135603,1.3772504
19.511808,1.0873504,-16.995445,8.342886
-10.710421,16.02562,-9.6144085,-1.64789
-19.691334,-0.17724831,8.769507,-8.379
-11.077566,-14.173958,3.6039066,-19.452671
-1.0861707,18.635096,-11.666996,3.703404
-3.5304413,6.430184,-1.0488807,18.26701
2.7247615,6.397379,-19.79795,4.11879
0.0019036736,-0.6215789,-11.077986,-14.178277
5.853664,1.5462929,-11.93699,3.4278526
14.431313,14.382064,-7.663959,4.0731535
-19.704735,-0.164175,5.616567,-3.1486244
11.781479,-0.23614238,-4.0541105,-20.352459
-10.797825,-14.019398,-1.01995,18.083603
-2.2039266,10.248125,-6.669292,-6.6466403
-17.165365,8.977751,0.40072972,-12.952323
13.923171,8.049956,7.2821364,-15.8363285
-16.335632,-0.054653164,5.5854783,-3.1606233
-0.8560166,0.007092851,19.658981,0.98634857
-5.0730705,-14.954815,-13.941228,-2.7931392
-16.498991,0.056459293,-10.679066,16.072071
-10.856434,-14.053305,18.854965,-5.532873
-11.957716,3.4029593,10.578305,0.38384733
3.1467896,-10.099369,-5.613131,14.98487
-19.79665,4.108648,10.777567,0.3174432
7.3642764,-15.656775,-19.16711,4.120873
5.6755576,18.16346,-15.254013,-11.381312
14.356998,14.360533,3.940113,11.200158
-3.4609292,-1.0859154,-3.9960935,-4.4607143
-3.5550675,-2.6243813,4.37328,7.5524993
13.126235,3.4060953,-17.18854,9.0659685
-5.091579,-15.00469,6.392621,-1.2033727
5.80034,18.602058,12.814582,-0.65995324
0.5718297,-1.5626638,-13.272912,-1.7895998
-14.31064,-3.384583,14.346354,5.754658
5.5883694,-3.1606631,-4.036859,-20.71436
9.247192,12.871355,-19.694855,4.1133614
-19.659254,-0.20040447,12.930511,-5.4979587
-11.893759,3.482168,13.204875,14.002906
16.863554,9.903905,4.3121934,-10.979657
13.483875,-5.568824,-14.3197155,-3.384074
19.381527,1.185555,1.8896191,-3.9185996
1.5304136,4.7144203,9.343711,12.390847
19.642962,0.9967719,17.00303,9.611294
7.5160837,-15.206189,6.386433,-1.2026603
2.5791283,3.3527212,11.836582,-14.936901
12.02408,-0.3560451,9.353425,12.321897
13.154214,3.4025717,-7.65725,4.073804
-10.998562,-14.129024,-9.499899,8.507346
-5.59801,14.986007,6.2744017,-1.8398287
-16.431059,0.014258567,-3.4625967,-1.0799128
-4.0541735,-20.306152,2.244266,5.951881
5.520535,1.9306086,-7.677429,4.0725136
0.5766101,-1.5997401,-1.6180538,-10.247021
3.9717226,-19.677773,0.39950213,-12.952404
3.4246943,-10.315157,11.397222,-0.0018929197
3.8928838,7.0749426,4.8969526,9.656049
-15.271712,-11.365589,-7.677401,4.072299
-7.7140346,4.0704613,-19.72426,4.113583
-19.152206,4.1137533,3.5445504,-10.404611
-6.6607265,-6.6395965,-10.677064,-6.6307454
16.877558,9.871044,-4.8580375,-14.3871
13.358235,-5.5515757,5.572802,-3.1722693
18.86502,-5.231588,4.40883,18.26671
18.86303,-5.356105,3.9304736,11.210845
4.920521,9.37373,7.409254,-15.497345
4.8529325,16.559246,-4.044708,-20.515936
11.664159,-0.1774052,2.7468011,-9.8102665
14.136007,-11.173965,-15.248797,-11.3858
-4.6993103,3.2586122,-10.554639,-6.468995
9.3873825,12.303058,7.488076,-15.062025
9.391301,12.272403,6.3107147,-1.8109272
-10.46554,16.372084,13.529192,14.105275
-3.7391894,-4.6640897,-15.248328,-11.385773
-9.572839,-2.001674,7.3485584,-15.680663
-10.314134,9.332416,12.033621,-0.34790954
-16.476076,0.042019412,-10.457863,-6.366079
-5.5657587,-5.326106,-3.4535177,-1.0449829
4.9117846,8.79345,-7.5733314,4.0830545
4.819854,16.649963,-4.17096,-4.395051
13.919157,8.050608,3.591889,-19.442001
-4.7026205,3.2599695,-7.7039404,4.0714674
4.2162213,11.009497,-0.98452735,17.773304
-5.567437,-5.336623,10.635714,0.3683911
-0.9002143,17.362915,-1.8678168,-10.165501
4.9196386,9.393511,-14.044665,-2.9474607
14.157377,-11.161909,-10.087049,9.112434
-5.049664,-14.889595,-2.0167525,10.681981
3.5424793,-19.401054,-17.161594,8.974735
-17.929556,-7.884847,-2.2739353,-10.042693
-17.197515,9.099599,-19.52443,4.111544
14.344776,5.7196903,-12.008068,3.34484
11.83993,-14.932935,-17.188904,9.068721
1.8758671,4.1607847,-9.683219,-1.3257371
4.156481,7.297617,8.311635,-7.317404
-9.627136,-1.5275278,0.3999274,-12.952177
13.213094,3.3912954,-2.2433136,-10.048493
1.3602676,-3.2866564,-19.632637,-0.22121045
9.160085,13.260188,-0.19105072,-18.123848
0.9546807,-2.4823394,2.9758584,3.0386376
-9.558233,-2.3476706,13.948229,-11.334795
-3.4571888,-1.067392,4.2031975,11.041015
20.076982,0.6275663,-17.340399,9.676378
18.864971,-5.358007,-6.7340903,-6.715798
-9.627341,-1.5178473,19.334415,1.3061525
-10.934326,15.688792,-9.630702,-1.5341061
-19.577198,-0.26822105,19.703539,0.95118356
2.9101865,3.0851736,5.5624895,-3.1906564
-15.263654,-11.372393,13.105076,-0.7844906
-16.489124,0.04931105,-17.73158,-8.147408
4.273321,-10.951424,-18.036839,-7.7397313
13.922214,8.053133,-3.5327585,6.4230385
-3.528078,6.434528,-4.7078233,3.2589142
-1.7923402,-10.172914,4.106198,16.92951
2.9049714,3.0974827,-17.769217,-8.098999
-17.938929,-7.872246,5.543526,-3.204708
-15.262308,-11.373708,-10.536733,-6.4573
9.373786,12.351619,-4.916532,-14.559297
13.924538,8.049373,11.805894,-14.949233
-19.77984,4.1118035,6.309943,0.2949156
-0.43871194,-11.840061,5.866705,18.455141
7.298185,-15.838099,-4.033995,-19.878075
13.917297,-11.325098,11.833855,-14.9388895
3.4919446,-19.353348,3.4874358,-19.409029
4.338772,-4.0025644,-9.603144,-1.7272443
7.404686,-15.528701,-19.715725,-0.15002498
8.279271,-7.249937,18.832874,-6.0021048
-4.053386,-20.30931,3.7778857,-10.581675
-5.0775747,-14.956133,-13.159507,-1.5985607
5.854165,1.5468485,3.6418726,-10.476493
-2.1588597,10.35523,14.343743,5.775107
14.081072,14.275615,18.857056,-5.441484
3.4645052,-19.337431,7.2477927,-15.81514
-17.918905,-7.899023,-5.355078,-15.809802
-1.780426,-10.170947,13.9339285,8.104741
-3.594272,-2.6331687,-4.031118,-20.803322
-1.9704251,-10.129242,-2.1449807,-0.20103428
19.76716,0.8956177,-11.1652155,-14.23175
-16.477848,0.045710906,-9.599762,-1.7655805
3.549095,-19.400316,1.7377579,4.545346
-7.626983,4.0752487,-9.57417,8.60564
-8.072967,-8.185182,13.15595,-5.320388
9.403412,12.249313,-7.7196283,4.070851
-5.6650643,14.997471,3.0842767,-10.056197
-4.058032,-20.254751,-9.390684,8.403922
3.5990908,-19.439508,-14.269273,-3.2972488
14.34501,5.7505927,-16.462532,0.024119
-0.86944807,17.182322,3.7816286,-10.582461
-2.2512066,10.134771,-10.621823,16.155869
-13.132035,-1.6937485,-11.87209,3.5048833
-0.8584489,0.0038535073,-13.090417,-1.4965662
11.838865,-14.93495,-2.2295542,10.18473
-10.484982,-6.419825,9.329987,12.397581
4.619193,16.36443,-13.74483,-2.521196
-5.5650234,-5.3180575,5.876995,1.4294782
12.97915,-5.511763,5.1907315,16.70068
4.6954618,7.956838,3.7148564,-19.532068
-17.143698,8.893252,5.612557,-3.146668
16.863123,9.9041195,-10.918523,-6.8783913
-0.43011057,-11.850329,-0.90198755,17.355343
7.2717457,-15.918509,12.772482,3.4839196
1.9237137,-3.9537468,-0.8034398,16.818811
7.292205,-15.855169,3.896436,7.067542
9.397462,12.272058,4.3370857,10.8925705
-13.392005,-2.0926354,-0.82770836,16.796059
-4.6876497,3.2564847,-3.440036,-1.0447807
13.5118265,14.099811,3.8454547,7.043792
3.3454053,-10.251797,6.1695156,0.93460286
-5.3468432,-15.775859,-10.196937,-6.0499854
18.874537,-5.0986743,13.768631,-11.451999
-10.9580345,-14.107574,13.157858,-5.529499
6.429507,-0.2787184,4.2754292,2.5165544
8.610579,-8.021134,-5.032394,14.897268
13.921679,8.05238,-10.833939,15.847945
3.5212312,-19.381552,-18.253574,-7.4406953
2.9056678,3.0982292,-7.8583474,4.0642
19.595724,1.0393044,18.81774,-6.0700655
-4.0581474,-20.245436,-2.2728434,10.080118
4.3193574,-4.0040956,5.398901,17.199677
4.3208904,10.91074,-10.932087,-14.097655
13.923919,8.054687,-9.572407,-2.1533544
14.344743,5.7263713,-2.3935068,9.790533
-1.6119825,-10.205025,-19.543764,4.120395
-19.691328,-0.1773661,7.2894244,-15.843759
6.302841,-1.7781144,-11.820102,3.5668998
7.3578353,-15.667653,13.191672,3.412156
-10.854603,-14.04999,3.721482,-19.525074
14.454685,-10.957288,11.833012,-14.939588
-11.843189,3.539806,-15.259777,-11.375954
6.3349586,-1.751387,-2.2478125,10.142166
-10.737928,-6.6946797,5.137027,16.798492
-3.4446282,-1.0509983,-9.442716,8.471934
13.613434,-5.5997386,-11.846703,3.537165
-11.972951,3.3852077,3.9785526,16.723053
6.307027,0.30851212,-2.2435956,-10.048979
2.900137,3.1012688,16.805422,10.058153
2.7124987,11.605149,-2.1936703,10.270523
-2.4889956,-9.967919,-18.044455,-7.730314
2.703515,-4.165076,5.279233,16.840925
13.711699,14.1610985,13.748842,-5.6201053
14.574701,-10.863429,-10.982516,-14.121924
-10.927294,-14.089777,-19.808731,4.122319
-10.69026,9.649744,13.699085,14.165378
-19.67739,-0.18542992,-11.151057,9.554528
-11.761764,3.6329696,12.691005,-5.477905
8.792607,-8.440129,13.203087,3.4337535
11.126404,0.061488915,-5.6530676,14.995002
4.3223743,10.908682,13.145574,-5.5123224
-5.575245,-5.3301277,-0.43151045,-11.848668
-10.779234,15.9251175,-10.777676,-6.7255545
14.549791,14.418108,14.345442,5.7590175
-4.054645,-20.300713,11.819591,-14.944363
3.5548897,-19.408243,-10.284618,-6.1557374
5.736597,18.376928,-2.0962222,-10.098788
-17.15284,8.929628,-4.1285944,-4.391152
18.870787,-5.163234,4.498842,-11.117382
-7.6895432,4.0715537,-18.023764,-7.757218
3.7663598,-19.553278,-13.982065,-2.837465
6.4059615,-0.3811219,-7.5535803,4.0824714
-8.601711,-8.600038,4.584194,-11.17981
-5.2176523,-15.374068,-2.0209312,10.672183
1.8975695,-3.9188669,-4.1900234,-4.3492064
14.093258,-11.20906,8.670702,-8.15498
7.449306,-15.406843,14.375474,-11.019148
4.207801,7.302761,13.044021,-0.7594455
-3.8937538,-4.5456147,-4.2157764,-4.3605003
19.705078,0.9456865,-3.5829823,6.298559
-0.85690236,-0.0011592368,-5.831874,15.015548
18.865543,-4.9428763,3.5154812,11.405372
-3.51564,6.46877,12.812689,-0.6868932
13.69176,14.154153,-17.894064,-7.9328036
-7.737425,4.069227,-11.192232,-14.241939
-4.1760235,-4.3445525,5.116062,16.75968
8.730608,-8.301161,-4.0320234,-20.787666
-10.8973255,15.747492,3.6490552,-19.483438
-11.074897,-14.174537,-11.334528,9.805551
2.97679,-9.969928,5.55558,1.9240195
4.545654,-11.149899,1.9555233,5.578205
-7.564105,4.0811424,-1.9291062,10.883559
-10.52096,16.297213,8.72471,-8.290951
-10.159518,-6.058754,-8.609053,-8.582219
-0.86508095,0.00073834555,0.55438894,-1.5597879
-0.8875675,17.28536,-3.6348507,-2.7175524
-0.8573685,8.8004395e-05,-4.054746,-20.337282
3.6607304,-4.16519,-2.1738355,10.318421
-10.390204,9.397716,-3.6847594,-2.8151717
-15.263503,-11.372382,-0.84693277,17.064344
-13.745502,-2.5999055,8.90059,-8.692363
-0.18851198,-18.123198,-18.045465,-7.7276816
-19.684937,-0.18040484,18.86474,-5.029657
-10.276871,-6.1973705,-0.81492686,16.887453
17.209185,9.1064825,9.338124,12.411269
-10.736853,15.986711,-1.1012636,18.825558
4.8730335,8.4936905,-11.880506,3.4956274
10.417289,0.4332216,-17.86655,-7.9697566
-9.34036,8.325815,3.5771506,-10.4275675
2.0109901,-4.1689506,4.4262977,10.773106
-1.8199894,-10.159038,1.7644503,4.483897
12.621421,-5.473534,-19.547106,-0.29390666
-4.1851306,-4.3366785,8.7554865,-8.35089
6.3015733,-1.7780542,18.817547,-6.0736403
13.789517,14.185872,-11.010921,15.572074
14.520521,14.408355,8.7596035,-8.352793
-4.9712267,-14.667372,6.192433,0.78783727
5.7403235,18.40548,-1.8794283,-10.156367
-13.253029,-1.866842,8.355572,-7.42481
-0.42660663,-11.854227,-10.11278,9.122047
4.0594335,2.6035874,13.773957,14.193565
2.0215642,-4.1993656,3.9099972,7.056521
4.515049,2.4134831,11.830021,-14.938435
19.581118,1.0484025,13.581948,14.125076
1.9043493,-3.9272163,-9.517846,8.499031
-19.708672,-0.16019757,-1.0534246,18.341173
-17.971537,-7.8280916,13.80253,-11.414933
18.833359,-5.824995,9.39824,12.266307
-5.249172,-15.487816,13.735529,14.185053
1.9050473,-3.927575,4.3954573,16.645182
-5.6411433,14.993769,4.0913353,-10.819514
11.8413925,-14.933333,-3.5271432,6.4363656
6.3941936,-1.1576223,3.710758,-10.527974
-17.989468,-7.8034506,-11.297759,10.00726
